product_id,image_path,category,split
4036,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2804_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4037,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2600_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4038,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/3256_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4039,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2607_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4040,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2820_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4041,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2922_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4042,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/3183_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4043,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2934_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4044,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2811_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4045,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2357_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4046,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/3306_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4047,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2417_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4048,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2952_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4049,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/3225_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4050,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2488_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4051,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2582_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4052,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2885_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4053,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2574_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4054,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/3170_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4055,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/3092_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4056,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2849_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4057,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/3013_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4058,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2489_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4059,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2793_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4060,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/3167_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4061,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2792_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4062,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/3196_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4063,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2437_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4064,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/3211_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4065,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2891_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4066,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2551_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4067,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2495_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4068,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2322_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4069,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2659_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4070,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2905_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4071,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2817_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4072,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2583_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4073,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2695_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4074,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/3199_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4075,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2754_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4076,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2311_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4077,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2916_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4078,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2327_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4079,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/3272_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4080,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/3184_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4081,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/3128_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4082,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2511_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4083,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/3176_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4084,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2894_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4085,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/3206_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4086,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2984_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4087,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2937_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4088,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/3175_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4089,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2769_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4090,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2318_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4091,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2713_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4092,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2584_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4093,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2426_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4094,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/3282_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4095,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2471_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4096,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/3094_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4097,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/3214_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4098,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2942_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4099,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2534_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4100,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/3152_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4101,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/3198_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4102,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2310_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4103,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/3266_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4104,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/3104_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4105,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2524_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4106,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/3046_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4107,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2565_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4108,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/3226_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4109,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/3185_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4110,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/3243_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4111,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2492_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4112,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2761_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4113,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2935_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4114,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2950_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4115,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2765_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4116,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2367_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4117,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2709_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4118,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2833_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4119,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2755_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4120,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/3257_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4121,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2753_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4122,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2414_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4123,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2457_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4124,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/3233_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4125,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2515_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4126,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2803_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4127,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2579_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4128,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/3065_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4129,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2654_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4130,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/2993_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
4131,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/CLOTHING_ACCESSORIES_JEWELLERY/3117_CLOTHI_train.jpeg,CLOTHING_ACCESSORIES_JEWELLERY,train
